Periodo;Tipo Producto;Continente;Pais;Ingresos;Gastos
2017;Accesorios; America;Costa Rica;11157,63;9540,58
2017;Aplicaciones; America;Costa Rica;15527,98;10173,50
2017;Celulares; America;Costa Rica;39946,02;33058,78
2017;Musica; America;Costa Rica;21987,10;13843,73
2017;PC; America;Costa Rica;65411,61;58223,52
2017;Tablets; America;Costa Rica;14495,65;12454,01
2017;TV; America;Costa Rica;7928,68;4992,13
2017;Accesorios; Europa;Republica Checa;20276,87;17833,87
2017;Aplicaciones; Europa;Republica Checa;37707,86;25138,57
2017;Celulares; Europa;Republica Checa;85973,92;72327,27
2017;Musica; Europa;Republica Checa;36062,89;24041,92
2017;PC; Europa;Republica Checa;134334,25;114579,21
2017;Tablets; Europa;Republica Checa;28811,64;25117,84
2017;TV; Europa;Republica Checa;17617,61;9609,60
2017;Accesorios; Europa;Alemania;1040094,36;802285,13
2017;Aplicaciones; Europa;Alemania;1509285,19;774766,40
2017;Celulares; Europa;Alemania;5200471,79;4070339,42
2017;Musica; Europa;Alemania;2071183,57;1147117,05
2017;PC; Europa;Alemania;5375768,60;4507479,90
2017;Tablets; Europa;Alemania;1211249,13;941957,46
2017;TV; Europa;Alemania;610259,45;353078,68
2017;Accesorios; America;Republica Dominicana;22651,02;19379,20
2017;Aplicaciones; America;Republica Dominicana;36489,26;23577,67
2017;Celulares; America;Republica Dominicana;90785,27;83408,97
2017;Musica; America;Republica Dominicana;40674,41;26336,68
2017;PC; America;Republica Dominicana;222512,92;206151,68
2017;Tablets; America;Republica Dominicana;32516,21;30182,02
2017;TV; America;Republica Dominicana;17272,69;12436,34
2017;Accesorios; africa;Argelia;82426,09;76120,00
2017;Aplicaciones; africa;Argelia;153599,47;96767,67
2017;Celulares; africa;Argelia;445590,54;352210,27
2017;Musica; africa;Argelia;181470,34;130658,65
2017;PC; africa;Argelia;535769,58;474433,20
2017;Tablets; africa;Argelia;117199,60;105727,24
2017;TV; africa;Argelia;57624,39;36879,61
2017;Accesorios; America;Ecuador;36181,32;34183,48
2017;Aplicaciones; America;Ecuador;64423,58;44619,29
2017;Celulares; America;Ecuador;125243,03;114172,70
2017;Musica; America;Ecuador;63285,35;38989,28
2017;PC; America;Ecuador;271359,91;240293,88
2017;Tablets; America;Ecuador;46639,98;41770,22
2017;TV; America;Ecuador;23752,99;16301,59
2017;Accesorios; africa;Egipto;198455,81;164632,03
2017;Aplicaciones; africa;Egipto;377871,57;234967,41
2017;Celulares; africa;Egipto;706228,94;611952,98
2017;Musica; africa;Egipto;447175,53;306894,91
2017;PC; africa;Egipto;1651664,45;1467440,34
2017;Tablets; africa;Egipto;313159,62;306687,66
2017;TV; africa;Egipto;131623,65;87846,60
2017;Accesorios; Europa;Espa¤a;104631,01;90663,60
2017;Aplicaciones; Europa;Espa¤a;175012,30;107107,53
2017;Celulares; Europa;Espa¤a;340233,70;308597,93
2017;Musica; Europa;Espa¤a;173762,21;121813,30
2017;PC; Europa;Espa¤a;737173,02;678199,17
2017;Tablets; Europa;Espa¤a;158480,19;137198,57
2017;TV; Europa;Espa¤a;67762,42;42533,95
2017;Accesorios; Europa;Finlandia;16958,53;14864,52
2017;Aplicaciones; Europa;Finlandia;31773,61;19254,81
2017;Celulares; Europa;Finlandia;58143,54;53805,84
2017;Musica; Europa;Finlandia;35173,25;25349,00
2017;PC; Europa;Finlandia;144866,10;136496,06
2017;Tablets; Europa;Finlandia;21421,30;20992,88
2017;TV; Europa;Finlandia;10819,11;7220,76
2017;Accesorios; Europa;Francia;153183,18;131148,37
2017;Aplicaciones; Europa;Francia;249165,04;159140,63
2017;Celulares; Europa;Francia;837618,65;786717,21
2017;Musica; Europa;Francia;275301,23;191191,96
2017;PC; Europa;Francia;1009437,86;927290,50
2017;Tablets; Europa;Francia;249165,04;209560,91
2017;TV; Europa;Francia;112159,76;81567,22
2017;Accesorios; Europa;Reino Unido;146518,11;138903,20
2017;Aplicaciones; Europa;Reino Unido;202539,75;131094,32
2017;Celulares; Europa;Reino Unido;529719,34;452631,22
2017;Musica; Europa;Reino Unido;317343,38;196447,61
2017;PC; Europa;Reino Unido;1147725,23;1072718,81
2017;Tablets; Europa;Reino Unido;190757,66;165094,80
2017;TV; Europa;Reino Unido;89433,14;55312,93
2017;Accesorios; Europa;Grecia;30009,28;29315,91
2017;Aplicaciones; Europa;Grecia;47083,53;32552,83
2017;Celulares; Europa;Grecia;153131,48;137021,57
2017;Musica; Europa;Grecia;81114,20;57701,40
2017;PC; Europa;Grecia;218467,57;204100,43
2017;Tablets; Europa;Grecia;45137,93;43449,53
2017;TV; Europa;Grecia;24528,54;15316,52
2017;Accesorios; America;Guatemala;34774,44;33979,05
2017;Aplicaciones; America;Guatemala;72560,84;42792,42
2017;Celulares; America;Guatemala;126235,98;133711,02
2017;Musica; America;Guatemala;82278,81;54263,62
2017;PC; America;Guatemala;204782,81;183208,40
2017;Tablets; America;Guatemala;52359,24;57911,97
2017;TV; America;Guatemala;29726,54;22078,00
2017;Accesorios; Europa;Hungria;18737,95;18000,70
2017;Aplicaciones; Europa;Hungria;35725,30;22961,36
2017;Celulares; Europa;Hungria;104289,00;106208,45
2017;Musica; Europa;Hungria;36612,10;29274,02
2017;PC; Europa;Hungria;104289,00;105353,36
2017;Tablets; Europa;Hungria;28209,32;28395,26
2017;TV; Europa;Hungria;17150,52;10613,74
2017;Accesorios; Asia;Indonesia;508006,72;477724,57
2017;Aplicaciones; Asia;Indonesia;763495,49;534944,53
2017;Celulares; Asia;Indonesia;1993247,76;2085217,28
2017;Musica; Asia;Indonesia;873295,84;539013,38
2017;PC; Asia;Indonesia;2664443,43;2386258,06
2017;Tablets; Asia;Indonesia;826314,73;788162,60
2017;TV; Asia;Indonesia;422516,92;316069,26
2017;Accesorios; Asia;India;1085386,36;901422,57
2017;Aplicaciones; Asia;India;2345972,87;1443675,61
2017;Celulares; Asia;India;5136871,63;4251204,11
2017;Musica; Asia;India;2040675,03;1311862,52
2017;PC; Asia;India;10643062,98;9911704,72
2017;Tablets; Asia;India;1737251,05;1389800,84
2017;TV; Asia;India;894710,37;536826,22
2017;Accesorios; Europa;Irlanda;9439,82;8071,73
2017;Aplicaciones; Europa;Irlanda;18241,36;9949,83
2017;Celulares; Europa;Irlanda;49765,25;41471,04
2017;Musica; Europa;Irlanda;17797,99;10059,73
2017;PC; Europa;Irlanda;78858,78;68202,19
2017;Tablets; Europa;Irlanda;13705,40;11421,17
2017;TV; Europa;Irlanda;7673,38;4185,48
2017;Accesorios; Asia;Iran;185402,20;151692,71
2017;Aplicaciones; Asia;Iran;270265,60;180177,07
2017;Celulares; Asia;Iran;1030012,22;924908,93
2017;Musica; Asia;Iran;342070,48;186583,90
2017;PC; Asia;Iran;1116880,72;1076738,67
2017;Tablets; Asia;Iran;247863,90;216086,48
2017;TV; Asia;Iran;138774,10;90920,96
2017;Accesorios; Asia;Israel;18594,62;16528,55
2017;Aplicaciones; Asia;Israel;29661,50;19774,34
2017;Celulares; Asia;Israel;66337,55;58799,20
2017;Musica; Asia;Israel;46311,12;26175,85
2017;PC; Asia;Israel;132675,11;115880,79
2017;Tablets; Asia;Israel;26825,02;23385,92
2017;TV; Asia;Israel;13021,16;7595,68
2017;Accesorios; Europa;Italia;145426,32;124943,74
2017;Aplicaciones; Europa;Italia;202103,05;110238,03
2017;Celulares; Europa;Italia;510657,32;448382,04
2017;Musica; Europa;Italia;228314,37;133183,38
2017;PC; Europa;Italia;983766,31;866651,27
2017;Tablets; Europa;Italia;203951,55;175624,95
2017;TV; Europa;Italia;87905,53;58603,69
2017;Accesorios; Asia;Japon;264021,85;228818,94
2017;Aplicaciones; Asia;Japon;424730,81;267423,10
2017;Celulares; Asia;Japon;913629,58;812115,18
2017;Musica; Asia;Japon;512074,64;289433,49
2017;PC; Asia;Japon;1649279,36;1466026,10
2017;Tablets; Asia;Japon;357731,02;310033,55
2017;TV; Asia;Japon;178363,08;104045,13
2017;Accesorios; africa;Kenia;99894,17;91702,84
2017;Aplicaciones; africa;Kenia;198626,77;132737,48
2017;Celulares; africa;Kenia;483450,07;400315,61
2017;Musica; africa;Kenia;197098,87;112517,75
2017;PC; africa;Kenia;517633,40;441237,85
2017;Tablets; africa;Kenia;129082,39;119591,03
2017;TV; africa;Kenia;66639,41;42797,31
2017;Accesorios; Asia;Republica de Corea;110273,90;92930,82
2017;Aplicaciones; Asia;Republica de Corea;169935,76;104085,65
2017;Celulares; Asia;Republica de Corea;385578,38;342868,16
2017;Musica; Asia;Republica de Corea;279544,33;174435,66
2017;PC; Asia;Republica de Corea;690232,90;560356,42
2017;Tablets; Asia;Republica de Corea;141900,67;130416,62
2017;TV; Asia;Republica de Corea;76692,54;52256,71
2017;Accesorios; America;Mexico;238393,31;192833,70
2017;Aplicaciones; America;Mexico;430879,81;285303,99
2017;Celulares; America;Mexico;1226350,22;1019233,29
2017;Musica; America;Mexico;442848,69;304089,43
2017;PC; America;Mexico;1594255,29;1420762,80
2017;Tablets; America;Mexico;408783,41;328244,38
2017;TV; America;Mexico;188948,77;128745,79
2017;Accesorios; Asia;Malasia;70296,10;62546,80
2017;Aplicaciones; Asia;Malasia;96577,02;54785,51
2017;Celulares; Asia;Malasia;219129,92;199984,89
2017;Musica; Asia;Malasia;148475,88;100963,60
2017;PC; Asia;Malasia;635476,78;523209,22
2017;Tablets; Asia;Malasia;90266,59;75716,84
2017;TV; Asia;Malasia;47924,34;30476,33
2017;Accesorios; africa;Nigeria;368296,32;309368,91
2017;Aplicaciones; africa;Nigeria;572275,82;382438,11
2017;Celulares; africa;Nigeria;2021626,52;1780496,29
2017;Musica; africa;Nigeria;774956,83;431157,80
2017;PC; africa;Nigeria;2188113,41;2047788,75
2017;Tablets; africa;Nigeria;488161,78;451278,45
2017;TV; africa;Nigeria;268383,32;162819,21
2017;Accesorios; Europa;Noruega;10547,21;9570,34
2017;Aplicaciones; Europa;Noruega;19146,68;12677,83
2017;Celulares; Europa;Noruega;42597,64;37423,28
2017;Musica; Europa;Noruega;25440,26;16178,12
2017;PC; Europa;Noruega;56650,47;49047,38
2017;Tablets; Europa;Noruega;13946,94;11854,90
2017;TV; Europa;Noruega;8351,21;5017,69
2017;Accesorios; America;Peru;82675,42;67594,90
2017;Aplicaciones; America;Peru;112272,24;73328,74
2017;Celulares; America;Peru;412478,43;343182,06
2017;Musica; America;Peru;156809,98;88460,13
2017;PC; America;Peru;492831,38;380890,35
2017;Tablets; America;Peru;122809,11;107378,58
2017;TV; America;Peru;57410,01;34754,83
2017;Accesorios; Asia;Filipinas;197176,00;182387,80
2017;Aplicaciones; Asia;Filipinas;323887,84;218624,29
2017;Celulares; Asia;Filipinas;717501,54;648686,62
2017;Musica; Asia;Filipinas;473945,97;303325,42
2017;PC; Asia;Filipinas;1160901,37;999707,36
2017;Tablets; Asia;Filipinas;278491,16;231495,78
2017;TV; Asia;Filipinas;154439,79;102101,86
2017;Accesorios; Europa;Polonia;83551,55;76058,86
2017;Aplicaciones; Europa;Polonia;159239,42;103391,88
2017;Celulares; Europa;Polonia;287986,18;260365,69
2017;Musica; Europa;Polonia;162424,21;101352,71
2017;PC; Europa;Polonia;436624,22;361541,97
2017;Tablets; Europa;Polonia;115686,76;105084,58
2017;TV; Europa;Polonia;51141,12;35798,79
2017;Accesorios; Europa;Portugal;20360,98;18740,76
2017;Aplicaciones; Europa;Portugal;39883,11;26151,93
2017;Celulares; Europa;Portugal;83848,75;68245,59
2017;Musica; Europa;Portugal;39294,43;27244,14
2017;PC; Europa;Portugal;154330,30;141297,97
2017;Tablets; Europa;Portugal;29579,98;26094,03
2017;TV; Europa;Portugal;14977,20;9618,69
2017;Accesorios; Asia;Rusia;308423,92;269870,93
2017;Aplicaciones; Asia;Rusia;570523,30;342313,98
2017;Celulares; Asia;Rusia;1348994,36;1292134,55
2017;Musica; Asia;Rusia;579688,34;356731,28
2017;PC; Asia;Rusia;2532322,74;2441251,16
2017;Tablets; Asia;Rusia;413588,53;356932,56
2017;TV; Asia;Rusia;221384,04;129140,69
2017;Accesorios; africa;Sudan;80454,00;62802,88
2017;Aplicaciones; africa;Sudan;156597,96;92513,26
2017;Celulares; africa;Sudan;324795,78;285143,63
2017;Musica; africa;Sudan;214938,38;141859,33
2017;PC; africa;Sudan;797226,00;672003,18
2017;Tablets; africa;Sudan;136172,14;105957,72
2017;TV; africa;Sudan;56070,88;34390,14
2017;Accesorios; Europa;Eslovaquia;17120,85;13316,22
2017;Aplicaciones; Europa;Eslovaquia;25681,28;15408,77
2017;Celulares; Europa;Eslovaquia;56568,23;46092,63
2017;Musica; Europa;Eslovaquia;38404,12;25602,75
2017;PC; Europa;Eslovaquia;85429,57;72866,40
2017;Tablets; Europa;Eslovaquia;21195,18;18545,79
2017;TV; Europa;Eslovaquia;12704,25;7818,00
2017;Accesorios; Europa;Suecia;22811,30;19686,47
2017;Aplicaciones; Europa;Suecia;34856,87;21450,38
2017;Celulares; Europa;Suecia;79410,77;70488,22
2017;Musica; Europa;Suecia;47790,19;27011,85
2017;PC; Europa;Suecia;140821,77;126597,35
2017;Tablets; Europa;Suecia;31247,43;26365,02
2017;TV; Europa;Suecia;14214,85;7753,55
2017;Accesorios; Asia;Tailandia;150307,04;134145,00
2017;Aplicaciones; Asia;Tailandia;273238,58;149039,22
2017;Celulares; Asia;Tailandia;764542,56;653739,29
2017;Musica; Asia;Tailandia;361420,12;240946,75
2017;PC; Asia;Tailandia;1262102,00;1106286,94
2017;Tablets; Asia;Tailandia;262417,25;224385,76
2017;TV; Asia;Tailandia;114902,35;68941,41
2017;Accesorios; Asia;Turquia;176263,72;138760,80
2017;Aplicaciones; Asia;Turquia;313135,17;201301,18
2017;Celulares; Asia;Turquia;677603,98;600603,52
2017;Musica; Asia;Turquia;354796,93;223390,66
2017;PC; Asia;Turquia;995996,20;853711,03
2017;Tablets; Asia;Turquia;252806,38;223410,29
2017;TV; Asia;Turquia;133334,98;83951,65
2017;Accesorios; africa;Tanzania;113484,25;96025,14
2017;Aplicaciones; africa;Tanzania;202677,56;130292,72
2017;Celulares; africa;Tanzania;531584,12;433142,62
2017;Musica; africa;Tanzania;202001,97;134667,98
2017;PC; africa;Tanzania;757507,38;596335,59
2017;Tablets; africa;Tanzania;153419,22;133494,64
2017;TV; africa;Tanzania;93231,68;55939,01
2017;Accesorios; Europa;Ucrania;91783,27;81110,80
2017;Aplicaciones; Europa;Ucrania;163170,26;97902,16
2017;Celulares; Europa;Ucrania;410691,25;328553,00
2017;Musica; Europa;Ucrania;201085,34;126609,29
2017;PC; Europa;Ucrania;544511,99;464436,70
2017;Tablets; Europa;Ucrania;140062,33;122770,69
2017;TV; Europa;Ucrania;61971,31;40601,89
2017;Accesorios; America;Estados Unidos;2969035,16;2235702,70
2017;Aplicaciones; America;Estados Unidos;6097941,42;3672512,22
2017;Celulares; America;Estados Unidos;11165244,86;8738017,72
2017;Musica; America;Estados Unidos;6984426,28;4008453,34
2017;PC; America;Estados Unidos;31087544,50;25015926,08
2017;Tablets; America;Estados Unidos;4893409,79;3982047,94
2017;TV; America;Estados Unidos;2348836,69;1348028,01
2017;Accesorios; America;Venezuela;66702,99;58259,57
2017;Aplicaciones; America;Venezuela;142299,71;93230,84
2017;Celulares; America;Venezuela;323985,94;253554,21
2017;Musica; America;Venezuela;138497,81;87202,32
2017;PC; America;Venezuela;421935,17;342324,76
2017;Tablets; America;Venezuela;115195,00;102808,44
2017;TV; America;Venezuela;57780,93;32658,79
2017;Accesorios; Asia;Yemen;60091,07;48308,51
2017;Aplicaciones; Asia;Yemen;115937,79;71346,33
2017;Celulares; Asia;Yemen;262077,86;224095,56
2017;Musica; Asia;Yemen;149938,77;89963,26
2017;PC; Asia;Yemen;567041,18;495263,82
2017;Tablets; Asia;Yemen;84289,91;67431,92
2017;TV; Asia;Yemen;51379,35;29971,29
2017;Accesorios; africa;Sudafrica;129974,73;100610,07
2017;Aplicaciones; africa;Sudafrica;260465,23;144341,15
2017;Celulares; africa;Sudafrica;596702,17;479476,63
2017;Musica; africa;Sudafrica;320181,65;189153,47
2017;PC; africa;Sudafrica;800454,13;591446,67
2017;Tablets; africa;Sudafrica;175971,15;136597,61
2017;TV; africa;Sudafrica;94036,16;56132,35
2017;Accesorios; Oceania;Nueva Zelanda;11032,45;9147,09
2017;Aplicaciones; Oceania;Nueva Zelanda;18945,84;11403,03
2017;Celulares; Oceania;Nueva Zelanda;43560,51;36073,55
2017;Musica; Oceania;Nueva Zelanda;22656,74;13697,48
2017;PC; Oceania;Nueva Zelanda;57044,84;50223,16
2017;Tablets; Oceania;Nueva Zelanda;17165,47;14647,09
2017;TV; Oceania;Nueva Zelanda;6996,01;4630,35
2018;Accesorios; africa;Angola;61777,26;54055,10
2018;Aplicaciones; africa;Angola;120950,88;65973,21
2018;Celulares; africa;Angola;237354,73;194969,96
2018;Musica; africa;Angola;132639,41;79583,64
2018;PC; africa;Angola;362852,63;317496,05
2018;Tablets; africa;Angola;85550,62;76995,56
2018;TV; africa;Angola;49713,67;31958,79
2018;Accesorios; America;Argentina;96157,27;82221,43
2018;Aplicaciones; America;Argentina;134620,17;88199,42
2018;Celulares; America;Argentina;483791,24;424063,93
2018;Musica; America;Argentina;156376,97;91219,90
2018;PC; America;Argentina;504825,64;407743,79
2018;Tablets; America;Argentina;137002,83;118976,14
2018;TV; America;Argentina;59773,44;39161,91
2018;Accesorios; Oceania;Australia;57626,93;40338,85
2018;Aplicaciones; Oceania;Australia;94781,13;49760,09
2018;Celulares; Oceania;Australia;223360,18;159998,82
2018;Musica; Oceania;Australia;96044,88;57626,93
2018;PC; Oceania;Australia;464733,27;360964,06
2018;Tablets; Oceania;Australia;77041,34;61082,78
2018;TV; Oceania;Australia;40696,98;20702,38
2018;Accesorios; Europa;Austria;20761,26;17412,67
2018;Aplicaciones; Europa;Austria;37229,78;22337,87
2018;Celulares; Europa;Austria;75023,65;67208,69
2018;Musica; Europa;Austria;39771,57;26057,24
2018;PC; Europa;Austria;165052,03;140417,40
2018;Tablets; Europa;Austria;26129,61;20797,04
2018;TV; Europa;Austria;14249,10;8768,67
2018;Accesorios; Europa;Belgica;34764,09;29415,77
2018;Aplicaciones; Europa;Belgica;56789,28;37206,77
2018;Celulares; Europa;Belgica;142952,32;123097,83
2018;Musica; Europa;Belgica;78219,19;42665,01
2018;PC; Europa;Belgica;325146,45;290556,40
2018;Tablets; Europa;Belgica;49352,59;40213,22
2018;TV; Europa;Belgica;23355,59;14372,67
2018;Accesorios; America;Brasil;455379,09;376865,45
2018;Aplicaciones; America;Brasil;674197,61;393281,94
2018;Celulares; America;Brasil;1403059,90;1241788,65
2018;Musica; America;Brasil;766246,73;433095,98
2018;PC; America;Brasil;2472057,92;2085798,87
2018;Tablets; America;Brasil;528378,79;450676,03
2018;TV; America;Brasil;294961,46;160888,07
2018;Accesorios; America;Canada;1150487,91;976171,56
2018;Aplicaciones; America;Canada;1873537,60;1058956,03
2018;Celulares; America;Canada;5450291,19;4760380,91
2018;Musica; America;Canada;2430535,26;1373780,80
2018;PC; America;Canada;9303083,24;7478949,27
2018;Tablets; America;Canada;1635087,36;1391044,47
2018;TV; America;Canada;677012,33;451341,55
2018;Accesorios; Europa;Suiza;17529,78;14023,82
2018;Aplicaciones; Europa;Suiza;27421,18;18280,79
2018;Celulares; Europa;Suiza;71116,73;58855,23
2018;Musica; Europa;Suiza;34711,74;18933,68
2018;PC; Europa;Suiza;97192,87;80994,06
2018;Tablets; Europa;Suiza;25577,07;23019,36
2018;TV; Europa;Suiza;11868,87;7629,99
2018;Accesorios; America;Chile;44141,60;35967,23
2018;Aplicaciones; America;Chile;92645,02;54042,93
2018;Celulares; America;Chile;184560,54;146110,43
2018;Musica; America;Chile;116612,88;69967,73
2018;PC; America;Chile;468783,78;401814,67
2018;Tablets; America;Chile;71460,94;56256,49
2018;TV; America;Chile;37562,80;24610,11
2018;Accesorios; Asia;China;2623252,73;2279516,17
2018;Aplicaciones; Asia;China;4293420,55;2704854,95
2018;Celulares; Asia;China;12924984,81;11955610,95
2018;Musica; Asia;China;5639993,35;3230178,01
2018;PC; Asia;China;18799977,89;17107979,88
2018;Tablets; Asia;China;3299996,12;3002996,47
2018;TV; Asia;China;1911862,16;1263953,31
2018;Accesorios; africa;Camerun;51081,88;42568,23
2018;Aplicaciones; africa;Camerun;80892,12;47187,07
2018;Celulares; africa;Camerun;281471,56;251842,98
2018;Musica; africa;Camerun;114934,22;76622,81
2018;PC; africa;Camerun;344802,66;295545,14
2018;Tablets; africa;Camerun;88128,48;76056,08
2018;TV; africa;Camerun;42502,64;26760,92
2018;Accesorios; America;Colombia;103486,41;90866,11
2018;Aplicaciones; America;Colombia;162018,08;97210,85
2018;Celulares; America;Colombia;375487,84;303278,64
2018;Musica; America;Colombia;222288,80;148192,54
2018;PC; America;Colombia;854956,94;723425,10
2018;Tablets; America;Colombia;148192,54;130550,57
2018;TV; America;Colombia;92159,54;55295,72
2018;Accesorios; America;Costa Rica;10280,80;9085,36
2018;Aplicaciones; America;Costa Rica;18233,20;11945,89
2018;Celulares; America;Costa Rica;39345,33;33472,89
2018;Musica; America;Costa Rica;18823,49;12548,99
2018;PC; America;Costa Rica;98734,51;84214,73
2018;Tablets; America;Costa Rica;15167,91;12251,00
2018;TV; America;Costa Rica;7562,04;4411,19
2018;Accesorios; Europa;Republica Checa;21450,58;19118,99
2018;Aplicaciones; Europa;Republica Checa;31515,37;20648,00
2018;Celulares; Europa;Republica Checa;79020,15;70141,48
2018;Musica; Europa;Republica Checa;52680,10;32418,52
2018;PC; Europa;Republica Checa;107467,40;84104,92
2018;Tablets; Europa;Republica Checa;35005,67;27226,63
2018;TV; Europa;Republica Checa;15643,00;8532,54
2018;Accesorios; Europa;Alemania;1577285,95;1391783,41
2018;Aplicaciones; Europa;Alemania;2728764,67;1372687,27
2018;Celulares; Europa;Alemania;6186768,17;5050356,54
2018;Musica; Europa;Alemania;2609691,30;1338059,90
2018;PC; Europa;Alemania;7554369,55;6512174,90
2018;Tablets; Europa;Alemania;2086235,78;1684909,90
2018;TV; Europa;Alemania;1110936,70;725811,98
2018;Accesorios; America;Republica Dominicana;23543,90;23052,32
2018;Aplicaciones; America;Republica Dominicana;32703,63;21747,91
2018;Celulares; America;Republica Dominicana;78806,66;69768,22
2018;Musica; America;Republica Dominicana;45211,79;31439,58
2018;PC; America;Republica Dominicana;174587,06;162947,92
2018;Tablets; America;Republica Dominicana;31610,47;30657,44
2018;TV; America;Republica Dominicana;16494,42;10556,43
2018;Accesorios; africa;Argelia;86881,55;80845,57
2018;Aplicaciones; africa;Argelia;130448,25;88704,81
2018;Celulares; africa;Argelia;348873,22;308005,21
2018;Musica; africa;Argelia;158467,06;99834,25
2018;PC; africa;Argelia;803654,38;752672,55
2018;Tablets; africa;Argelia;117505,60;104747,85
2018;TV; africa;Argelia;74387,84;45971,69
2018;Accesorios; America;Ecuador;35535,23;33499,15
2018;Aplicaciones; America;Ecuador;71639,02;45550,47
2018;Celulares; America;Ecuador;190529,30;165760,49
2018;Musica; America;Ecuador;82154,83;54601,37
2018;PC; America;Ecuador;288867,00;261183,91
2018;Tablets; America;Ecuador;53144,67;50310,29
2018;TV; America;Ecuador;29799,92;19667,95
2018;Accesorios; africa;Egipto;185513,04;173043,50
2018;Aplicaciones; africa;Egipto;303867,05;193208,80
2018;Celulares; africa;Egipto;1113078,22;889998,79
2018;Musica; africa;Egipto;441393,09;280726,00
2018;PC; africa;Egipto;1280039,95;1173557,51
2018;Tablets; africa;Egipto;323038,47;268839,80
2018;TV; africa;Egipto;136174,46;85434,67
2018;Accesorios; Europa;Espa¤a;91972,44;82204,33
2018;Aplicaciones; Europa;Espa¤a;170116,85;121350,02
2018;Celulares; Europa;Espa¤a;365815,18;305697,25
2018;Musica; Europa;Espa¤a;175644,11;108606,61
2018;PC; Europa;Espa¤a;657478,64;558996,73
2018;Tablets; Europa;Espa¤a;121633,55;120684,21
2018;TV; Europa;Espa¤a;70206,95;47600,31
2018;Accesorios; Europa;Finlandia;17659,30;17646,22
2018;Aplicaciones; Europa;Finlandia;26461,61;17586,79
2018;Celulares; Europa;Finlandia;91904,30;87959,14
2018;Musica; Europa;Finlandia;35761,92;23107,71
2018;PC; Europa;Finlandia;131493,85;118527,94
2018;Tablets; Europa;Finlandia;25744,28;24908,31
2018;TV; Europa;Finlandia;10697,25;7274,13
2018;Accesorios; Europa;Francia;160032,83;136473,90
2018;Aplicaciones; Europa;Francia;235736,99;171246,08
2018;Celulares; Europa;Francia;587583,23;575315,01
2018;Musica; Europa;Francia;300519,67;208705,73
2018;PC; Europa;Francia;1192972,02;1008320,69
2018;Tablets; Europa;Francia;211656,33;188211,32
2018;TV; Europa;Francia;109052,84;62254,95
2018;Accesorios; Europa;Reino Unido;141694,47;125361,87
2018;Aplicaciones; Europa;Reino Unido;199604,39;138527,04
2018;Celulares; Europa;Reino Unido;765150,16;738011,86
2018;Musica; Europa;Reino Unido;272187,80;203716,24
2018;PC; Europa;Reino Unido;1229705,61;1232117,53
2018;Tablets; Europa;Reino Unido;181219,77;148784,00
2018;TV; Europa;Reino Unido;94853,33;61327,84
2018;Accesorios; Europa;Grecia;31389,02;30819,65
2018;Aplicaciones; Europa;Grecia;49501,72;33669,42
2018;Celulares; Europa;Grecia;148955,16;149372,24
2018;Musica; Europa;Grecia;66605,97;49368,34
2018;PC; Europa;Grecia;202284,79;184819,83
2018;Tablets; Europa;Grecia;47083,53;49368,72
2018;TV; Europa;Grecia;23677,84;15662,89
2018;Accesorios; America;Guatemala;37308,61;40259,32
2018;Aplicaciones; America;Guatemala;71435,86;48071,57
2018;Celulares; America;Guatemala;166040,12;147695,45
2018;Musica; America;Guatemala;78762,62;48675,30
2018;PC; America;Guatemala;361381,43;339482,90
2018;Tablets; America;Guatemala;48629,16;52931,83
2018;TV; America;Guatemala;24123,63;18364,96
2018;Accesorios; Europa;Hungria;20815,75;19324,79
2018;Aplicaciones; Europa;Hungria;35358,26;24998,29
2018;Celulares; Europa;Hungria;105353,17;96678,09
2018;Musica; Europa;Hungria;47578,85;35025,25
2018;PC; Europa;Hungria;103246,11;96547,00
2018;Tablets; Europa;Hungria;27170,03;27150,06
2018;TV; Europa;Hungria;13933,35;10735,40
2018;Accesorios; Asia;Indonesia;528573,80;487295,12
2018;Aplicaciones; Asia;Indonesia;821117,79;576277,45
2018;Celulares; Asia;Indonesia;2637529,86;2580327,98
2018;Musica; Asia;Indonesia;1078989,49;838950,29
2018;PC; Asia;Indonesia;2691911,92;2707246,74
2018;Tablets; Asia;Indonesia;850538,94;848641,59
2018;TV; Asia;Indonesia;356228,45;206061,97
2018;Accesorios; Asia;India;1940595,95;1544555,96
2018;Aplicaciones; Asia;India;3159426,39;1842998,73
2018;Celulares; Asia;India;6125418,51;4822137,97
2018;Musica; Asia;India;3310428,39;1805688,21
2018;PC; Asia;India;15797131,94;12924926,13
2018;Tablets; Asia;India;2704013,58;2212374,74
2018;TV; Asia;India;1466508,99;942755,78
2018;Accesorios; Europa;Irlanda;11023,27;9273,55
2018;Aplicaciones; Europa;Irlanda;18775,90;11265,54
2018;Celulares; Europa;Irlanda;35844,90;32224,20
2018;Musica; Europa;Irlanda;25004,00;15387,08
2018;PC; Europa;Irlanda;73226,01;59409,79
2018;Tablets; Europa;Irlanda;15968,29;12709,46
2018;TV; Europa;Irlanda;7333,08;4399,85
2018;Accesorios; Asia;Iran;178959,65;154444,63
2018;Aplicaciones; Asia;Iran;367861,51;207921,72
2018;Celulares; Asia;Iran;747589,52;618694,77
2018;Musica; Asia;Iran;445678,37;243097,29
2018;PC; Asia;Iran;975801,05;930159,10
2018;Tablets; Asia;Iran;242039,43;201699,52
